mz,rt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,isotopes,adduct
341.0519218,322.7629181,1253.609783,2057.747725,2069.722573,1482.446885,1987.15478,592.854637,1487.639385,1087.002561,516.5293945,698.0395541,967.33252,441.7737722,81.57386174,1411.797579,1271.416956,995.831315,1443.035468,1324.617647,683.829585,614.0596894,598.0666093,1121.632354,1033.320935,1289.138409,493.7128029,833.2093429,963.5198965,1083.188581,941.7110729,1105.089966,646.3780279,1368.967994,848.66436,987.8788929,495.2577858,1078.178202,1056.448962,950.3027686,1104.205018,708.3261251,1374.376298,1038.49654,634.5640144,903.5458479,652.9446372,884.99481,1372.303634,1431.535468,945.2569208,561.1098622,,
606.2694453,548.7147718,513.3166863,1644.324534,443.5308889,1841.990391,600.7990612,1694.238895,1997.416354,1316.396317,1666.488187,1255.53436,663.9298033,734.4694781,1200.21053,1172.185121,1280.345157,1313.916956,1391.656575,1026.969724,671.99827,574.4013843,672.9636687,1328.400519,872.7326993,1244.99827,810.7993087,679.1548451,853.8979243,1140.570934,1088.378893,821.7266444,1067.943772,1287.949827,1027.140139,855.6358136,829.5830458,1162.087371,923.1358136,869.3019036,726.327855,998.4230108,1386.586506,1348.252596,1157.851211,649.7577858,1231.800174,1486.350346,567.2275094,984.99827,1267.781142,1135.542388,,
582.4848773,32.36386044,212.9649772,26.12117931,1200.125412,1024.660922,1240.40192,1692.683009,545.6645853,1487.971695,359.8372432,636.5613846,558.1587829,244.8605823,254.4566894,467.1159172,905.0406579,1257.205883,963.0198965,1212.280277,1283.062284,484.4749136,814.1583051,622.2776822,713.3019036,935.4256057,960.6790665,1217.706748,751.3451565,796.7361593,890.3503465,798.8538065,1513.300174,1153.584776,766.99827,1197.679067,1237.901384,963.2119379,1173.800174,954.4022493,907.9723186,1139.872838,830.2301044,1144.066609,1110.225779,1447.331315,817.5173015,563.1833915,1106.211073,1183.279412,1247.187716,1181.134084,,
885.6063323,391.3110787,1338.663337,1665.238853,967.8423406,569.4081324,1301.933131,340.6082186,318.4867039,1274.603676,1444.76588,186.2799552,1120.507776,917.8059143,435.063447,1592.680797,677.495675,1393.425606,671.6332187,1332.261246,500.7352943,555.7794122,722.3944644,707.203288,1309.258651,557.6410036,596.7837372,1091.372838,1286.782872,1407.848617,686.9437722,1295.012977,1075.354671,999.66436,824.4195508,669.7084779,898.7344293,604.8771629,1175.225779,1162.946367,954.8053636,1024.236159,1351.184256,1297.589101,1300.760381,992.7595157,977.9186858,1420.345157,1155.203288,1124.346887,783.3044986,978.7292394,,
317.9799059,517.3213045,1758.492641,1395.977489,1511.222963,1907.958678,1127.339895,1551.721186,1472.951382,222.2676164,585.7500941,1290.842689,758.4271354,1312.118783,692.0316962,857.5371979,1004.015572,1060.225779,941.2603807,505.4212808,1414.061419,829.8806229,569.8979243,1373.868513,1251.781142,959.4256057,1232.351211,671.0138415,1142.378028,633.4913501,959.3970594,1187.279412,871.6323537,823.329585,1470.754326,1270.015572,1528.418686,1088.536333,1398.49135,1371.615052,640.5224914,1011.539793,476.2595157,579.7820072,1271.449827,1280.705883,825.4411772,575.6600351,1230.873703,891.6366786,941.9437722,1070.608997,,
757.796937,411.1583951,1355.954877,1036.324941,844.3993545,848.3921065,1751.568417,1419.877554,1060.172331,981.6739451,519.5484982,436.0043467,543.9191217,639.4984888,1018.538845,1546.589101,951.9022493,1440.427336,626.5640144,1007.99654,945.9904851,935.5614194,1340.132354,644.2084779,966.6167822,708.4887551,1225.346887,995.035468,567.66609,1092.703288,1300.538928,729.7326993,1046.086506,985.2811422,945.665225,768.5666093,1381.847752,1124.183391,1156.918686,1426.824395,757.7828722,900.2301044,898.5121115,1182.992215,633.4498272,576.4653987,1170.802769,645.9731836,1217.641869,567.2110729,695.5692043,698.703288,,
540.5651875,609.5054025,953.4028944,191.550676,1619.804444,1125.245554,368.5852076,2047.589868,728.5743789,1059.995635,601.167118,973.9915229,429.0908725,629.4992912,1194.848471,1303.356401,1286.594291,664.2750872,1222.731834,1157.563149,996.8719729,813.3070936,552.5839108,1565.154845,1325.297579,727.6790665,1006.32353,707.4455022,576.2326993,1332.137544,496.6868515,807.4420422,1275.304499,706.6115922,539.16263,895.9273357,553.870243,1069.039793,1352.084776,1233.279412,710.0389279,1007.82699,1407.397924,561.8019036,1340.726644,711.2828722,1513.037198,987.7335643,837.4506922,710.1314887,737.8269901,1331.275087,,
279.4925017,17.36742925,1154.109338,1122.215629,144.7050384,199.7770088,882.4812647,1955.623945,1078.793511,1081.847998,1015.658735,847.6244226,521.3428764,1143.204841,882.7926855,1348.085641,763.4498272,701.5449829,722.8996543,1495.378028,938.3252601,1106.608132,1227.778547,1535.301039,641.0406579,1135.085641,592.6868515,1005.831315,970.82872,590.8486165,740.7525958,1145.497405,1326.333045,1129.043253,1503.258651,570.9247407,1300.949827,770.3996543,1081.48962,1115.705883,941.0173015,774.2326993,951.203288,551.829585,1071.683391,1201.038928,928.2975787,1301.179067,1213.300174,1155.515572,788.661765,692.6868515,,
585.4625374,602.7030378,1053.411584,1524.625929,885.1567899,529.6997054,2081.340541,1059.448969,1230.559589,1245.515189,559.156165,1129.71897,708.6043603,1165.390828,251.3688277,1328.471454,1094.133219,1430.062284,1292.110727,1181.679932,1035.661765,860.2093429,1464.185121,631.2352943,944.6782015,1475.990485,1071.326125,1033.632354,471.4489622,1458.799309,822.9446372,925.0847758,1428.346022,1274.641004,1267.968859,858.6366786,1124.377163,1118.116782,1370.712803,875.2551908,1473.49308,1267.975779,876.497405,1073.773357,1258.988755,719.2577858,1331.544118,499.3520765,966.8243951,1402.251731,541.2569208,1529.352076,,
563.4795785,311.2506153,1057.440613,143.040673,1551.199654,1457.460026,1477.119637,1895.404527,326.3974048,1019.883691,1409.239587,1307.088177,722.4077858,967.6286894,1221.335866,1386.402249,1093.354671,989.4186858,781.4178208,774.1072672,1397.903114,1037.474049,1014.824395,1079.036333,757.3555364,821.3737029,1403.012112,1089.923011,1051.348617,1379.067474,1246.020761,929.6124572,1348.115052,837.7257794,1321.875433,860.2828722,795.5631494,934.0899658,601.4671287,606.4022493,820.3935994,632.6401386,499.0432529,1156.609862,930.1176472,811.0891008,708.8001737,1205.374568,1151.775087,1375.183391,1030.822665,1093.684256,,
674.7854561,189.6022318,1183.596961,1547.444142,996.7152373,1361.869556,1719.422339,1473.47525,1223.948968,1590.459801,476.9249453,548.8620526,621.7839143,967.8906446,253.5414509,630.3486165,1398.444637,534.4195508,1370.112457,1255.375433,977.165225,915.1098622,472.7093429,1081.229239,668.7577858,610.9238758,863.8218001,843.1885814,663.99481,1492.855536,531.1825265,952.9896201,631.0467129,882.665225,1494.776817,1353.48962,1287.062284,778.5674743,678.7344293,1408.019031,1315.849481,880.7742222,789.5181665,888.2301044,1580.750866,1303.49135,1161.731834,917.3477515,1090.036333,1112.729239,552.7361593,823.9489622,,
738.7841489,119.7679822,942.1376719,1092.371475,1055.260604,1224.160144,2027.232313,1561.655732,851.7469347,515.7853286,1850.083893,226.8583914,325.2401422,155.8461285,1408.025326,1390.49827,1176.630624,717.8019036,532.4455022,553.5224914,844.4221458,1088.141869,1402.801039,805.1167822,786.8235301,1055.210208,924.7742222,1155.352076,992.3754329,1068.417821,1001.538928,1230.307094,1223.756056,957.6185121,1455.615917,459.5233564,1265.544983,1017.32353,1329.256921,575.8771629,1215.688581,1022.254326,1125.378893,433.9273357,771.2785472,1563.300174,487.1141872,1335.307959,1346.326125,1126.229239,821.2378893,854.4230108,,
685.6126483,97.46993741,467.0155187,463.2697494,639.6251664,1565.012712,1747.944756,2131.771654,1372.700693,370.8008784,602.5988666,907.2496612,1054.098436,301.1402804,1062.486343,754.0432529,652.8546715,876.4420422,604.8027686,591.7344293,948.8218001,1424.231834,446.2370243,1116.583911,1424.117647,503.2370243,855.6859865,1009.972319,947.4446372,1344.067474,1007.737024,667.5224914,1351.021626,724.2543258,1333.210208,1495.32872,1337.370243,687.5432529,1415.970589,1442.302769,535.16263,517.7058829,898.6600351,1078.633219,1150.633219,673.7742222,1164.687716,1202.66263,860.2820072,861.0371979,886.3961944,1318.32872,,
510.0261066,566.0663314,543.3720063,441.3464487,430.9722815,808.7885458,1240.559847,854.5405,2074.101269,519.5187723,867.5040334,592.9795541,182.2490555,660.5799864,1127.776226,904.9420422,731.5389279,1450.588236,1074.680797,561.3027686,1185.211073,837.535468,1022.617647,513.83045,1492.160035,1081.448962,1499.970589,647.5925607,882.9238758,1475.730104,1056.282872,1113.091696,1045.83045,1532.777682,729.0657443,590.9757786,1518.182526,1380.135814,1250.703288,552.0216264,681.2110729,853.0856408,957.1072672,1213.924741,1178.513842,1084.467994,823.16263,1137.873703,793.4896201,1443.940312,1037.735294,1195.610727,,
477.569144,244.7851322,321.428688,1423.233495,1303.953715,118.1675832,648.6461753,984.2373094,1159.332935,1697.717955,577.7373452,459.33652,824.4889835,1289.609897,775.9000701,806.6306237,1147.522491,833.0631494,608.7361593,1278.732699,570.7733573,762.3987893,1258.583911,1040.347752,1533.227509,983.7309693,1430.256056,553.6868515,691.9022493,852.6306237,857.1851215,1401.326125,1150.851211,904.7750872,1274.113322,1497.707613,1077.3218,999.5847758,813.5173015,451.4498272,674.869378,1163.608132,1375.348617,864.3806229,1275.490485,1463.874568,869.7993087,1020.950692,1124.044983,754.6557101,692.7794122,1383.084776,,
652.1246543,355.7098332,1849.628723,1444.129574,924.5185096,1663.562161,2065.70935,1527.445347,1271.790031,1713.297027,757.0594053,684.9107965,651.1271529,287.5357274,1225.012859,1039.564879,1283.1609,1195.920416,1262.254326,1023.134949,635.2811422,1176.855536,771.4022493,878.0389279,1093.704153,1379.346022,1330.942907,431.7361593,1048.133219,857.9671287,1258.326125,567.0458479,544.9463672,1190.069204,1309.539793,1158.417821,873.4420422,1066.306229,690.4013843,1396.686851,505.1358136,844.0934257,1432.064014,1540.179067,1446.369378,1459.396194,646.8927344,562.4169558,1052.682526,1003.512112,1298.993945,1389.259516,,
554.9549618,6.512374921,599.4385675,1701.416752,1030.864421,133.2736664,1155.757273,789.1439824,1242.990721,1911.224987,270.5564853,837.9652327,1276.632966,1187.524423,603.6544888,1256.250866,931.7534608,943.8036336,1055.942907,591.2335643,1122.684256,1228.639274,1305.179932,576.0839108,1318.013842,1010.49308,731.0700693,896.2093429,994.8979243,598.7603807,863.1314887,667.8010386,691.9411772,1148.665225,744.9913501,1044.641004,1191.226644,1052.688581,1020.301904,688.0709343,1343.302769,599.2041529,1099.042388,821.3269901,942.5458479,1075.634949,845.9878901,1144.210208,1255.8218,957.33218,589.9230108,1242.564014,,
578.0582374,76.66392306,1095.339632,946.8097509,679.0880987,1702.798923,1877.44073,455.750457,1650.348562,96.31897331,797.2201973,290.9251042,862.6071801,471.0314742,536.0348101,1226.876298,916.9463672,1325.951557,1660.465399,1098.926471,1476.251731,1566.138409,1370.98789,1119.275087,1088.918686,847.9671287,1490.396194,738.6782015,708.6851215,866.4256057,1309.302769,1574.923011,971.2776822,776.6349486,480.3512115,482.6609001,740.0666093,758.827855,1085.019896,827.2802772,1196.48789,682.665225,1318.757786,1069.378028,823.1851215,618.8996543,478.4247407,1133.917821,1336.021626,1288.279412,896.0666093,1319.545848,,
364.7644057,273.0748465,1085.636716,1649.032311,1159.998993,915.7821047,1424.993184,1845.440533,2005.623953,869.7906513,1633.766122,833.4713671,398.7532736,1276.872467,529.4068141,1066.32526,1431.423011,1367.732699,811.3218001,913.1833915,1362.636679,513.0406579,1325.682526,583.4247407,1453.397924,1410.018166,640.2301044,726.870243,846.6807965,542.8062286,1290.112457,947.7595157,794.8711079,777.8218001,773.703288,538.2058829,803.4498272,1129.209343,1347.488755,928.3226651,822.3019036,771.4922151,1111.941177,1098.012112,1568.300174,588.4480972,1181.131489,917.1141872,1292.921281,785.0449829,1355.614187,519.6833915,,
459.207357,259.5518348,563.5201298,2241.320991,1134.578772,1873.639065,1159.630918,231.9704424,1080.718756,694.9465767,1025.420263,435.8268588,956.9184713,919.8448861,959.2140526,1233.802769,921.8512115,720.9480972,740.9472322,518.49827,1310.970589,493.7560558,761.5908308,1009.949827,565.9247407,616.8261251,754.2335643,1490.99308,1461.750001,689.8555364,870.4662637,1343.894464,737.2768172,833.1115922,1061.545848,1297.020761,1304.133219,513.6124572,930.0908308,914.4013843,1108.585641,1099.284602,1295.687716,1320.212803,1077.589966,1531.369378,793.9878901,1531.966264,802.32872,848.0925607,755.5891008,937.1583051,,
542.9274885,360.5950647,984.5562685,1703.083927,1319.058687,629.0350182,569.5905217,1023.577518,269.154969,177.9536861,361.5166033,1286.371278,578.3795716,566.1435988,1258.091897,1169.207613,850.4039793,1109.304499,560.6574401,669.9186858,931.4489622,906.9178208,709.1340836,706.4645337,1299.448097,1499.706748,1174.612457,731.7318343,1175.045848,773.6159172,1177.204153,863.7500008,980.5631494,915.8987893,1344.447232,1367.154845,1065.845157,762.5631494,1379.583911,1316.185121,526.2136679,871.9913501,661.4939451,1328.798444,618.7102079,436.1167822,1322.593426,773.8788929,984.2093429,1229.565744,782.7560558,1129.589101,,
398.8389062,385.0461591,1268.367338,420.6957272,74.73130953,1378.538076,1032.908686,1559.975235,1866.687865,236.9965272,716.6926101,662.6061285,610.6342532,628.3498968,708.4610867,802.8010386,1071.827855,1298.228374,768.5873708,603.7543258,902.4922151,1239.592561,1276.782007,981.8546715,1220.014707,1148.683391,1399.395329,465.331315,620.5216264,473.5692043,906.2058829,1060.731834,1183.970589,871.8209351,716.2785472,449.5207615,519.2076129,1099.590831,1333.635814,1005.65744,903.1167822,688.6600351,1188.852941,1318.422146,1393.607267,1474.465399,1328.827855,1056.420416,906.2344293,672.1314887,880.999135,1056.755191,,
610.1457439,513.100276,679.3957471,1729.113925,515.1739624,1409.394116,1693.451384,1559.484894,342.0456765,1497.120842,503.8076078,931.2639864,1268.098578,709.4618617,385.9998072,1191.99827,662.0173015,710.829585,541.7326993,810.0674743,1369.070069,443.6877165,727.870243,717.0631494,1185.918686,705.6323537,964.82872,825.9186858,1336.99135,1071.255191,1334.112457,1139.703288,1288.737024,688.0683393,1623.583911,1156.807094,1515.518166,568.9169558,566.83218,1543.392734,810.6877165,816.5709343,1105.592561,1424.301039,640.9671287,969.49827,1354.781142,821.4671287,850.163495,456.6868515,547.1167822,1533.776817,,
666.5750896,41.84704795,811.8467792,472.0583517,386.2325883,1019.965728,1874.284859,1546.63794,1674.856236,595.3125656,2056.055672,948.4717585,643.7410906,723.6384401,1087.607295,853.9723186,587.8477515,1024.258651,1243.277682,909.0138415,1496.587371,1375.820935,597.4238758,801.9022493,1084.15744,840.1124572,1469.541523,627.9022493,1562.320935,955.8788929,1235.593426,1238.115917,1232.776817,753.4212808,660.5934257,491.3520765,1330.561419,636.831315,549.8754329,719.3564014,1344.160035,1402.559689,1174.518166,1480.107267,1148.727509,615.0899658,454.6885814,698.2508658,813.0683393,1125.493945,780.8451565,621.4256057,,
217.7380302,608.8880752,136.8794227,1352.012104,1425.029967,332.8402204,1828.564373,1070.23714,989.4617645,588.7812501,1377.642824,544.7092639,494.1006232,126.0046407,374.2877449,1043.611592,1175.565744,645.5173015,667.831315,836.6081322,678.369378,1014.903114,1267.893599,677.5432529,524.9705886,976.8494815,664.5164365,536.7993087,1324.901384,929.7543258,491.9498272,682.8771629,619.8235301,500.4463672,911.2837372,743.5458479,1100.064879,1084.8218,577.7102079,1012.712803,1146.635814,591.4256057,898.9489622,911.0631494,1020.402249,1211.635814,1093.925606,1273.061419,883.4411772,1147.092561,636.3711079,968.6894464,,
234.914224,136.5487092,1362.277105,1990.313117,1579.9388,1215.01679,1383.724207,1175.890286,1021.449996,413.1413429,1643.66628,918.8098968,805.3095988,990.9961461,399.1905784,1210.607267,871.7837372,771.4887551,1031.141869,1341.758651,586.8235301,1458.658305,944.8010386,1099.253461,1284.780277,1202.090831,832.9723186,1267.593426,1101.66436,470.0934257,436.9749136,1388.114187,1353.705018,627.9437722,551.370243,1148.852076,617.5596894,646.4273357,1463.178202,1383.392734,844.16436,1167.897059,1209.754326,1406.397059,816.9645337,1038.279412,1283.250001,759.2794122,971.2301044,497.8745679,502.8503465,1406.656575,,
334.4801345,280.4441661,271.7760311,157.7904806,323.657705,993.9925747,356.3245961,1170.314403,970.5917095,892.2037064,854.0129219,1096.34697,675.2612288,177.2965025,1285.601451,925.831315,1456.798444,598.4679936,1183.639274,767.3780279,588.331315,657.3754329,626.9186858,1319.923876,1104.449827,1352.708478,1189.850346,753.8754329,1433.130624,1099.544983,869.7768172,847.536333,1280.900519,1357.541523,1234.306229,716.7517308,921.8996543,644.1816615,1449.922146,546.4221458,941.9645337,1322.351211,541.3503465,616.1894464,509.5449829,1110.804499,846.8468865,923.6314887,1162.250001,1403.442042,633.2543258,749.7733573,,
260.3739634,110.8248802,976.8492991,371.5126459,1084.82117,1884.546443,436.9202487,703.7694714,1497.097392,1294.295639,359.5708845,1020.373599,875.4322843,111.1491178,1085.348066,1399.084776,1260.944637,490.1167822,1273.805364,544.0441179,1398.607267,614.9723186,655.7612457,1266.903979,1174.394464,765.2119379,1481.846022,1395.256921,1232.064879,645.8944644,780.0865058,565.8079586,952.8987893,1139.273357,518.1159172,926.4904851,806.7794122,749.9264707,864.9506922,1041.538928,1321.635814,1342.140139,1170.204153,799.4930801,1091.422146,1369.942907,985.8762979,1201.130624,1225.850346,1519.725779,753.1877165,1159.416956,,
530.4907361,253.4741162,590.9290072,1908.708097,974.6627894,2007.590781,2123.070091,739.8163514,1613.833571,1791.113977,1544.09414,1190.610146,593.9471841,1182.463879,1047.235215,788.0916957,1529.178202,1189.710208,1150.513842,1290.017301,1316.854671,1035.615917,1269.541523,940.0406579,1393.086506,1229.354671,669.7543258,1060.184256,1297.99827,1339.350346,1235.378893,1338.352941,1211.419551,625.6574401,799.7257794,1290.426471,805.3944644,891.9169558,888.6332187,1517.180797,1224.539793,828.1401386,867.8944644,1182.045848,1566.512112,682.8987893,1330.305364,774.3269901,1265.537198,794.0129765,613.0121115,1448.973184,,
343.0254898,283.472124,9.680997656,2072.93408,188.5033373,1789.139023,1470.392326,405.5877336,303.3537405,1513.837437,1020.37883,100.4078929,653.03889,876.0224849,401.3984849,1330.682526,1312.229239,868.2595157,851.3477515,865.9480972,1081.618512,1026.99827,993.6141872,1046.878893,1377.995675,662.33045,978.2370243,566.4887551,1323.377163,1091.65744,551.6133222,1310.012977,1397.083911,1173.062284,830.665225,948.6851215,889.5423879,665.1167822,990.2525958,840.7257794,942.3053636,1069.275087,899.8243951,1132.394464,788.0432529,473.6392736,840.3961944,1369.32872,1330.346022,1372.251731,1384.639274,1163.465399,,
345.3878445,364.2063034,835.4934842,1455.609676,1373.244374,245.8233737,2004.634516,757.7238462,985.0607149,1197.871911,1931.54764,594.5373846,670.6369212,895.2724362,1025.576347,943.7344293,538.5622844,1135.565744,1208.634949,607.6141872,566.2093429,1330.059689,1441.133219,593.99481,828.7543258,1378.750866,1252.062284,694.4204158,1266.423011,1184.681662,1369.777682,1380.062284,746.7257794,550.7837372,712.3970594,1334.490485,1527.108997,912.1072672,1226.567474,1276.49308,643.3226651,492.2595157,944.3070936,1175.037198,1219.570069,494.7577858,1540.115917,565.7076129,1441.440312,853.0147065,836.1418686,989.1609001,,
433.0559416,115.6980483,1421.216611,1505.099365,377.8378313,1899.538538,1776.758432,1915.318594,1242.526308,754.8408011,1058.093346,477.0265025,1337.63534,1352.318721,692.9715268,598.4403122,686.2050179,821.1072672,492.3979243,852.8010386,508.2084779,986.6825265,1206.178202,899.3044986,846.4913501,1294.226644,1305.068339,1069.49827,520.99481,793.7301044,1355.190311,916.6340836,1015.779412,665.5155715,1402.326125,970.2508658,1198.253461,680.6141872,546.1366786,776.8927344,659.1133222,1055.705883,1333.968859,1104.799309,1020.284602,538.9472322,1079.565744,869.4411772,1307.443772,1100.227509,626.1089972,975.8797579,,
476.7425655,353.6550582,2189.758778,1053.870792,554.3316781,1056.613367,1435.185122,1982.004539,138.8691249,1949.141323,229.5938957,741.7999416,109.2341733,213.8215852,894.3219143,895.4247407,587.3538065,1277.250866,624.1859865,761.1548451,1350.944637,850.7067479,1582.398789,962.3486165,1079.705883,778.1150522,1578.133219,958.8027686,1184.327855,814.2084779,908.7603807,1292.852076,1323.519031,785.1384086,1458.638409,1256.736159,1531.279412,944.4671287,1532.846887,882.5207615,1350.472319,947.4178208,656.9472322,1348.235294,799.9411772,796.2776822,665.3546715,592.8788929,769.9463672,928.870243,472.4749136,990.6548451,,
393.9700961,254.68476,1501.067973,992.3158494,349.1563877,1372.883523,1655.043851,1284.65913,1276.201253,1893.122684,385.5223372,756.9890555,160.5292425,477.5236826,952.7100838,1402.208478,1071.207613,746.1366786,1364.466264,457.8070936,894.0873708,1513.968859,1018.545848,789.1107272,1178.633219,979.2050179,1369.569204,1512.130624,873.1842565,1187.798444,827.8209351,534.3088236,1244.018166,915.2517308,544.831315,554.4238758,1399.608997,1273.704153,1160.115052,1131.728374,1007.566609,689.5432529,737.9264707,1226.138409,1223.019896,838.3538065,822.1340836,1434.059689,618.665225,1165.708478,924.4922151,441.0925607,,
704.5973076,108.3623964,199.8171489,294.0813343,780.9017537,1561.993731,1023.24846,1985.295668,1870.218858,1160.829873,1491.257009,1130.343385,1190.264793,153.3195988,489.8013535,699.4645337,1472.402249,1144.615052,1030.592561,526.1825265,543.3494815,527.7084779,939.3019036,1149.49654,1107.331315,705.7534608,1152.040658,816.2067479,636.0129765,534.3953294,1275.854671,934.165225,1319.997405,1421.185121,689.0596894,1391.519031,702.161765,895.8252601,1234.703288,782.4515572,796.703288,1330.971454,672.6392736,1255.562284,934.1089972,1369.776817,1066.372838,846.0882358,1451.631489,1431.611592,873.1885814,459.0934257,,
664.2104442,363.2433496,913.2099785,1051.82587,1186.145991,105.3718786,840.7603465,624.8804486,1333.334904,2033.96839,312.1151843,558.9906232,162.119149,972.8667206,251.8970146,1396.641004,448.4273357,1548.513842,907.5605544,899.2084779,487.8797579,557.5692043,939.5380629,1320.897059,802.4031143,627.9463672,771.9705886,1418.036333,1166.331315,1271.396194,540.9904851,1311.255191,1012.300174,591.4247407,1142.800174,650.8269901,1316.307959,1303.203288,1312.754326,1437.346022,1247.042388,1287.926471,1412.878028,1038.755191,1537.728374,668.327855,543.3503465,815.4212808,1299.061419,1024.256056,1142.369378,579.4186858,,
299.412223,282.1585462,1001.8832,879.6152878,691.4963198,745.6433354,387.6435692,1955.338125,636.4027499,522.6217656,1448.116778,542.7686583,1122.126551,856.922222,1101.53261,1417.656575,1213.610727,596.4697236,1023.400519,819.0865058,539.8512115,600.3036336,1405.536333,1052.82526,1521.751731,1227.518166,561.0622844,957.2595157,1361.087371,941.7577858,690.0155715,1267.897924,1070.301904,694.6418686,598.4013843,957.5666093,581.8754329,1259.799309,1242.806229,650.7811422,1181.736159,869.1332187,842.2309693,725.1816615,964.2050179,786.9195508,792.4429072,583.6141872,1176.870243,1270.82699,932.16263,1140.065744,,
228.875519,322.3716554,255.5774658,607.0127933,1026.846502,1566.397173,1786.764141,1917.86061,1700.138652,1246.829747,1672.795408,390.3343603,1265.00644,425.9698656,1286.077246,757.0198965,951.7742222,548.3036336,1360.060554,1537.085641,1444.378893,1276.8218,1223.115052,943.16436,633.5622844,782.8979243,1074.395329,841.6072672,769.6340836,965.2344293,1409.948097,1114.255191,775.6141872,1316.610727,686.9740486,933.3235301,643.2352943,774.7595157,1219.012977,634.8719729,766.4896201,1096.275952,602.4463672,714.4679936,681.6851215,578.6159172,882.3044986,1392.279412,976.4022493,641.3953294,642.9506922,1406.467129,,
759.9832206,381.6816287,645.8043771,1336.539595,1140.263218,1659.784664,1508.940906,476.1743093,184.8015421,345.9920859,843.3275931,879.1092775,1358.618471,82.07104188,608.754592,1077.441177,1182.98962,859.5198965,1138.756921,1254.203288,735.2785472,941.869378,1396.877163,1007.518166,867.7361593,906.66609,644.1150522,771.2543258,623.2759522,1029.585641,1128.634084,643.4489622,1298.569204,1529.179067,1519.229239,1141.541523,750.4455022,1251.869378,456.5207615,1182.277682,1211.99308,1427.518166,679.8762979,1048.497405,679.8486165,524.3762979,1068.679067,986.7828722,754.5164365,1570.538063,858.1877165,771.7794122,,
678.9745214,295.6240027,1996.937259,564.027245,1125.338701,251.9714965,613.0298876,1620.339145,1053.779679,727.1012778,1855.487994,1283.639461,946.2328452,153.0223603,468.2911042,1214.178202,1144.040658,683.8555364,1257.213668,1298.044983,886.1790665,734.5908308,931.9463672,1191.729239,561.4878901,1048.107267,604.1384086,1060.467994,510.4472322,1340.583911,809.6133222,496.7794122,504.5934257,915.8027686,865.9679936,671.4645337,626.3719729,747.5190315,1018.807959,979.6799315,1238.066609,1196.871973,1435.870243,1266.301904,1152.833045,689.4939451,1172.012112,677.8953294,1253.969724,927.7326993,1587.300174,880.6366786,,
532.7534931,194.3770215,785.0802634,1264.80428,268.1590724,1023.568463,973.2566958,515.9895495,1112.53639,512.620512,1781.292484,1164.305585,382.3623739,419.7920039,792.7026135,890.8019036,1377.681662,1243.131489,976.2612457,508.3070936,1116.440312,661.16436,748.5692043,731.6150522,762.9645337,1022.018166,1214.329585,1037.204153,1022.15744,656.6306237,1581.65744,1291.205883,994.5129765,1385.752596,1397.855536,920.5397929,1399.688581,1087.208478,1471.968859,1334.418686,1079.728374,719.6816615,833.3780279,566.6107272,1148.16436,714.9429072,839.4671287,1444.539793,868.5371979,941.3788929,830.4273357,1148.801039,,
427.20045,289.5463318,354.0312136,1638.199338,1022.035416,1482.503144,1126.495089,2156.98105,372.4738105,867.7238405,1388.84392,1377.978551,1239.791398,533.0624226,1328.191059,1053.468859,1110.997405,631.9403122,913.0458479,1277.852941,1360.492215,523.1859865,818.1548451,881.3737029,731.8001737,1504.156575,486.5908308,583.7335643,552.8953294,507.1885814,1355.497405,870.8745679,1023.115917,1168.635814,753.0640144,959.7500008,1216.393599,1045.446367,1006.641004,777.4429072,1181.442907,1131.988755,852.8996543,1096.807094,1317.754326,1190.781142,621.33045,880.5657443,888.5415229,545.5882358,1208.777682,1338.707613,,
636.7074989,386.7328312,828.8467942,617.6731299,485.295485,980.7724635,951.8182651,282.9889731,885.5306552,360.6072683,1312.689929,857.4760701,259.0264674,225.3272912,1211.303523,1325.490485,1210.276817,875.3252601,879.3512115,1131.083046,775.7301044,777.7534608,1372.49308,1056.065744,710.7733573,647.5891008,936.4506922,521.0882358,1234.346887,701.0847758,622.1574401,1086.654845,1303.756921,1454.853806,790.8053636,794.8987893,1128.926471,1459.564879,596.9480972,1237.678202,791.8044986,544.8252601,1319.808824,1026.684256,1497.352076,1273.590831,1333.066609,551.8062286,1066.208478,559.8460215,1485.969724,1132.704153,,
683.4128754,430.5183617,92.57834049,332.3438259,627.6283018,1615.218548,1295.042553,675.7824037,1071.696114,1505.613896,920.2807607,586.0660799,747.2475365,325.5277585,207.2224577,735.1150522,485.7352943,1348.807094,1382.020761,1263.230969,686.9039793,1448.257786,481.5449829,1411.154845,1328.878028,691.5121115,747.4489622,1117.807959,991.870243,1087.279412,842.3953294,804.2586507,981.7837372,531.8503465,1074.205018,1183.355536,911.8001737,1194.061419,1369.163495,1147.346022,1244.495675,1272.917821,704.4515572,985.5847758,1352.48962,1038.203288,1045.275087,609.6799315,1343.831315,1090.805364,686.8027686,1070.378893,,
