mz,rt,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,isotopes,adduct
#,#,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,#,#
449.7936112,34.5463537,146.884118,1173.347853,936.801667,334.4795737,171.1446859,537.2153016,539.9468004,1506.021347,908.2321165,681.7085297,998.9103954,759.7550867,1060.010066,1068.16263,960.3555364,998.5423879,707.2119379,463.2577858,883.8226651,825.7794122,1276.470589,1239.228374,564.4688586,617.6894464,1225.493945,654.2742222,626.4688586,1440.397059,1083.826125,1280.997405,878.1392736,1238.49135,1427.255191,1119.493945,807.4645337,1245.083046,1361.592561,590.9705886,1238.856401,786.5423879,1157.640139,1504.560554,842.2058829,577.5198965,1234.681662,1110.610727,778.8538065,513.6894464,1181.923011,888.4506922,,
316.3416173,587.9408362,1601.443177,1037.939962,500.326697,468.6895426,1546.693609,1084.202833,1984.09312,2073.841649,630.1706266,490.1563291,768.5246991,554.0102707,1229.488547,606.5190315,1271.084776,1567.205883,879.4705886,982.6115922,1426.512977,1204.712803,590.2776822,812.9221458,1017.804499,1192.683391,1006.512112,1431.728374,1007.229239,1279.136679,1424.964534,874.0121115,862.5640144,1008.637544,1228.917821,1238.207613,963.3053636,1097.945502,1405.397059,800.1833915,793.7344293,1440.250001,739.2551908,735.9904851,1194.615052,479.6877165,606.1349486,743.6124572,1163.041523,1293.707613,1168.137544,890.7733573,,
260.3303016,605.3330864,1448.261775,463.2472599,1386.322728,356.211236,1678.316654,1261.926132,1214.430791,1208.822384,1367.785908,1225.158271,752.7175852,318.2571704,546.1259591,647.3546715,938.4913501,1272.419551,914.8468865,681.6392736,726.6349486,785.703288,1579.254326,1009.013842,1200.781142,1262.969724,549.8019036,431.2603807,856.4256057,1025.043253,1014.654845,1490.870243,1220.923876,1439.017301,816.1842565,1059.178202,1009.064014,1062.680797,1088.82353,998.3771629,525.1877165,815.9740486,1390.084776,484.3538065,1013.376298,660.6807965,1278.209343,947.661765,1344.440312,636.9878901,521.3745679,1034.922146,,
507.3736089,0.420827075,734.5560093,474.1473603,1187.475188,1314.154401,557.6878324,1713.121092,1401.927256,1573.34718,1728.770027,1358.560734,1114.77898,595.393817,1208.649759,680.9930801,1089.99135,946.9169558,726.3996543,1291.82699,1134.733564,756.8019036,582.9506922,455.999135,1396.681662,652.2551908,655.6167822,829.7361593,1080.797579,805.3494815,1118.680797,1037.586506,1115.446367,779.7292394,484.4731836,802.0441179,825.5155715,1286.180797,952.99654,673.1825265,548.1107272,1171.186851,1147.968859,1068.775087,729.3737029,464.4256057,1225.615052,885.4031143,1190.563149,1429.66436,1186.092561,1576.679932,,
365.6920918,257.1280856,161.9539349,1970.8256,863.8316086,694.9312098,1558.131349,1441.377023,1793.311723,741.8486483,1954.959922,422.0801013,516.9623467,914.7159143,717.6124051,1270.517301,702.8529415,792.3486165,882.3961944,1341.564879,445.9740486,1278.921281,1359.538928,706.4688586,665.2785472,459.0916957,1237.448097,1296.083911,826.8019036,671.8468865,890.2076129,1025.847752,735.0709343,871.3762979,945.0847758,1002.897924,754.9005193,1193.729239,633.2603807,846.2776822,1069.512112,725.7854671,955.7595157,1169.274222,507.831315,788.7768172,423.1176472,1162.467994,1365.209343,955.2742222,576.1833915,709.4022493,,
540.010943,485.961438,1328.354309,890.876297,467.7862499,213.5816508,1715.190382,1142.225162,1963.909736,1492.371567,2004.561638,785.9398968,242.1309036,725.6153983,961.6315229,1161.068339,1300.99135,1036.99308,673.5916957,1343.084776,1354.917821,541.5951557,1273.848617,1102.301039,714.5164365,1114.377163,642.8243951,889.6150522,910.6782015,610.1306237,1385.040658,850.7050179,1409.307094,994.3269901,491.5666093,1031.49308,1410.871973,1356.346022,920.9455022,1251.546713,940.2283744,1133.258651,1123.49827,524.9913501,1126.773357,1502.711073,876.7768172,800.6115922,1321.804499,1245.347752,587.9221458,1241.782007,,
138.5974962,583.2273632,149.4954266,807.9636585,667.7510326,1517.67725,291.145093,1873.476368,1244.432443,1910.096374,2135.359923,248.0992016,622.2650555,280.0641285,425.2321149,1001.567474,1318.634084,1024.637544,1057.275087,1265.345157,690.9247407,798.0934257,582.3797579,1320.134084,1090.563149,612.702423,826.0908308,1015.83218,647.8529415,710.9031143,1008.964534,660.6314887,848.8001737,1129.378893,1476.084776,1356.059689,602.7733573,741.2577858,1175.98962,1202.416956,1239.083911,765.4005193,985.5181665,1137.916091,872.6358136,624.3079586,952.7084779,1076.15744,1488.680797,707.0631494,1296.017301,853.2041529,,
629.668004,556.2037962,578.0041206,1461.167623,882.6928294,1807.89522,1188.107705,867.1776465,2014.525365,1838.513706,1449.72072,173.8515268,1035.020627,783.6197235,142.83926,1126.301904,891.7128029,914.6089972,1152.397059,1196.853806,876.829585,976.1098622,1086.204153,1369.708478,1455.869378,790.0648793,775.2733573,616.6548451,1105.303634,768.9455022,690.6150522,970.5147065,638.8538065,416.333045,910.5700693,705.2275094,968.6098622,844.8538065,745.5657443,841.8019036,1102.868513,827.0683393,1390.180797,1391.132354,1328.083911,786.1868515,1431.425606,1033.940312,1404.633219,432.8788929,850.4480972,1494.134084,,
558.4394221,451.4532795,1487.339539,425.5144987,1110.223722,1369.074376,766.7596206,971.2498313,119.6576086,803.9142307,522.2315416,785.0257274,1175.399648,1141.402164,252.078779,968.3927344,481.7335643,1140.400519,788.3044986,1196.213668,1269.727509,775.4403122,1078.108997,500.0657443,921.702423,544.0207615,1120.964534,960.9930801,726.7335643,1521.300174,550.7110729,775.7802772,610.9005193,1435.806229,1419.805364,805.1332187,1565.98962,1136.322665,752.7975787,1430.369378,1089.679067,770.6306237,639.6833915,702.9463672,715.0882358,884.2551908,596.99827,1084.731834,979.6375436,601.7517308,1518.111592,1274.374568,,
401.614726,314.9916016,775.0392813,201.9719295,1844.496282,1457.257791,1025.581974,906.6320557,895.1536514,471.3173772,1373.293852,720.6115229,1364.797402,407.9548452,939.3781772,731.3079586,773.2128029,1549.345157,1053.488755,1404.403114,1486.134084,1222.990485,769.4896201,1222.346887,1132.566609,1211.756921,1235.681662,1315.736159,750.0692043,1207.871108,638.0839108,783.1384086,796.2534608,1383.515572,1434.064879,1508.538928,1173.234429,944.8953294,1082.133219,1141.570934,781.4195508,663.3754329,605.6081322,1445.704153,1267.378028,857.3460215,607.0164365,1167.965399,1154.588236,576.5216264,1256.519896,954.8269901,,
530.6103989,362.8817586,1785.608198,146.2040523,1506.769246,146.6751236,398.192498,1852.471985,1088.556893,312.0047442,1465.019591,818.8756612,544.8621597,523.1990146,614.7891801,719.0389279,1143.923011,505.327855,1402.084776,990.3996543,1054.277682,827.2067479,1306.733564,580.2500008,881.6081322,632.7110729,662.2361593,756.8088236,488.4757786,1149.276817,568.1807965,638.9256057,765.5605544,1217.65917,616.9204158,883.8252601,900.3053636,471.7612457,1196.378028,566.8970594,1475.251731,532.6868515,723.8494815,831.3927344,1272.131489,436.1418686,558.6081322,1217.634084,1151.846022,1142.137544,919.1098622,658.2508658,,
247.4546336,395.5823471,1204.676307,1085.984233,650.6629736,678.2885706,729.0820404,299.4757938,456.5044098,1127.118796,1528.567425,587.8206446,867.1363291,325.2978793,254.8448101,465.8780279,887.7292394,544.8503465,924.8987893,1447.895329,983.0371979,1488.259516,1142.874568,1145.448097,1196.114187,1118.014707,1515.538063,1157.015572,1079.282007,1316.465399,781.99827,572.2785472,1508.275087,1054.827855,1335.399654,1476.443772,829.9264707,908.5596894,772.8226651,877.7612457,1359.418686,1374.778547,1320.446367,919.1799315,542.5856408,822.4212808,654.7058829,1350.112457,752.2058829,493.2326993,510.2551908,611.3261251,,
796.591422,57.49704349,1986.865659,1306.501658,77.45235244,1949.595204,746.3901741,383.0002722,320.3744784,823.4843749,1473.494845,649.4805784,872.9549387,744.5937722,1149.830699,1328.824395,992.8252601,778.0683393,1130.423011,744.3711079,1373.688581,509.7828722,772.8226651,646.2128029,1181.849481,891.0873708,1062.280277,553.0181665,1157.427336,1188.545848,1477.940312,716.7344293,956.8762979,595.5216264,1383.565744,955.0934257,1258.165225,828.3243951,789.3010386,1161.396194,1401.703288,1100.187716,1040.418686,1071.800174,583.5899658,514.5882358,1228.450692,1358.15571,1286.065744,1371.799309,804.8711079,1223.517301,,
904.6574572,247.7234639,627.1634831,1405.702015,1511.480013,975.5695287,1330.362503,1141.678115,1855.587706,231.5482223,555.8966331,523.4107167,945.0364051,1284.102427,987.9670906,1273.474049,1290.990485,708.1133222,890.3494815,652.870243,601.1418686,708.0648793,1298.163495,933.9247407,708.3486165,969.2560558,1111.773357,1051.274222,720.6609001,1096.110727,550.49827,747.99654,1101.609862,1326.965399,580.2119379,789.8745679,1265.283737,590.2335643,1421.041523,1536.179932,617.5423879,600.7768172,1432.82353,1358.564879,961.1133222,609.3546715,1325.397059,1391.235294,1338.897059,613.4169558,865.161765,753.4437722,,
512.6095958,306.5755134,1199.423842,1012.146042,1085.25315,1607.539874,871.9335636,1953.063797,1555.731578,1925.517033,1117.9629,692.8293223,1180.494405,557.0393262,1074.370547,951.1851215,1083.133219,1315.068339,863.8953294,666.497405,523.5873708,1117.642734,618.203288,999.5147065,797.2266444,699.3053636,1227.211073,1343.281142,1066.135814,974.2050179,856.9005193,1154.154845,510.7361593,774.7119379,1451.588236,588.7517308,557.8261251,939.1410036,488.1877165,680.4498272,627.5423879,510.7837372,541.5882358,1298.15917,459.16436,503.7603807,646.33045,1168.16436,1182.853806,1309.012977,840.7828722,1302.708478,,
692.3656163,512.9639061,813.1166006,1153.303244,686.3187182,701.949167,1332.768249,581.6932477,210.69233,602.0100895,1367.65377,929.2014917,1098.443679,1088.93097,1073.609274,553.7266444,952.6816615,1153.873703,487.6150522,1182.396194,1206.965399,908.9731836,732.0371979,909.5155715,1069.137544,600.0441179,1196.758651,1400.231834,679.6332187,1426.705018,1476.131489,626.7309693,1374.442042,636.2768172,1230.089966,578.2508658,531.0173015,770.7110729,897.4230108,810.9749136,1183.279412,700.0207615,745.2508658,696.7119379,1192.82526,641.7301044,996.4480972,933.5899658,849.2084779,1263.917821,1012.231834,1367.827855,,
738.7583041,479.0036372,1337.288552,1298.537503,278.6690055,1546.871328,1311.763206,180.4966983,752.3618017,1537.137542,881.353191,590.9726583,1038.843032,291.5431042,880.4393671,561.7595157,992.2335643,817.0380629,700.161765,1099.165225,1185.896194,1127.916956,1316.447232,1475.942907,983.2543258,846.5406579,1501.681662,1024.299309,542.4273357,660.7309693,1163.756921,1020.634949,907.5216264,1437.704153,1393.807959,509.9679936,497.9489622,811.6410036,1253.519031,1014.750866,995.8243951,721.2508658,519.3036336,696.4645337,1130.586506,953.0190315,604.4472322,1184.467994,1258.898789,961.1565751,1093.275087,571.1159172,,
356.3073036,77.57117053,1395.953873,186.863696,1308.416145,250.7415982,547.3025971,1632.621667,1480.396178,1387.162172,1260.221306,1247.265135,486.4814742,355.6686232,868.2515093,1231.110727,1037.450692,1291.374568,1234.275952,1041.282007,1218.916956,754.1591701,1026.261246,879.5173015,855.5596894,1573.634084,1354.919551,938.0908308,1003.590831,1014.469724,1361.757786,1062.519031,642.5934257,1491.993945,1056.160035,919.16436,752.3953294,1307.397924,458.2612457,1215.538928,734.7093429,1498.656575,428.5934257,1302.32353,1201.416091,1228.348617,1126.49654,1538.706748,1273.845157,1331.324395,941.9256057,859.2993087,,
595.0324581,145.1967134,853.6428953,599.8908879,199.7816204,1664.151083,489.7215421,661.9043188,775.9498689,579.454917,317.8299926,412.5182084,249.5982259,1111.418471,379.1141325,1179.182526,920.9749136,891.2750872,1450.729239,1245.734429,739.1591701,594.7776822,1484.278547,850.6410036,1337.375433,1023.207613,598.2275094,1006.185121,891.5674743,525.2768172,1153.492215,1059.99135,733.0692043,1313.044118,940.7050179,791.9238758,1181.307094,952.4930801,1348.735294,958.9697236,1361.467994,1028.085641,951.6332187,1134.592561,654.1124572,1307.465399,1075.632354,1347.393599,848.995675,689.5908308,544.0380629,1045.607267,,
708.0269101,563.8244339,886.0191758,112.8033969,1051.637718,1536.658552,1205.206949,1052.681432,1160.057923,941.8084689,144.679364,1244.460613,301.7860799,843.5357858,750.7427654,1223.471454,1321.569204,1425.797579,1179.783737,1354.757786,1346.301039,960.0899658,1166.6609,1053.394464,557.5129765,526.0164365,608.702423,1179.396194,639.16263,1443.273357,1091.044983,1160.82699,1337.687716,696.1868515,679.3987893,877.9186858,1017.069204,801.4653987,591.8070936,1078.089966,782.536333,1146.609862,1220.99308,651.2128029,1046.070934,1501.942042,1364.949827,1539.711938,882.1332187,915.7837372,917.8538065,533.8754329,,
551.8737226,469.9325531,1997.04206,600.0679139,913.654938,1622.342512,392.0858858,657.3069837,1951.432811,461.0384533,408.3049759,755.2216612,479.3830283,1378.334596,322.4078209,853.5406579,1372.042388,1216.326125,974.0614194,1006.465399,1104.32353,1606.654845,655.99481,1269.878028,694.3252601,743.4195508,832.8538065,931.7076129,538.1107272,1326.897059,896.6609001,679.8806229,642.3451565,1434.48962,1384.472319,507.3062286,1062.855536,1304.306229,1337.801904,834.7275094,1218.202423,894.703288,501.6833915,1067.130624,624.3494815,975.3261251,1009.943772,829.5899658,565.1548451,1220.583046,823.6141872,1428.82699,,
291.9687994,490.871888,586.0036412,364.7766139,1121.449297,586.5005784,1651.688684,336.2284162,713.366196,1544.726743,1219.335097,310.2819767,1221.244983,958.8654917,1190.40379,1169.964534,923.3053636,650.7041529,1356.349481,488.0224914,560.8243951,1047.82353,1372.392734,1524.98789,853.8719729,660.6081322,887.0415229,979.7067479,1331.207613,645.9731836,628.4697236,1014.516436,583.83218,626.0657443,1276.488755,636.5925607,838.1410036,673.8788929,1122.82526,1497.517301,1233.349481,1106.565744,1042.326125,1148.871973,549.0164365,857.4446372,1294.49654,920.2301044,1114.868513,1583.730104,1359.353806,912.8235301,,
696.2265615,370.279618,1002.042509,351.3971719,1138.481116,955.9699907,210.0677186,183.0891321,906.1873152,1980.190231,339.7161745,1341.728253,1255.79097,1137.556236,1210.982761,836.1825265,1435.542388,595.2309693,526.8486165,1280.020761,843.6410036,1232.400519,1085.731834,968.1375436,648.1349486,920.6609001,573.9740486,1150.923876,1083.612457,805.8036336,1170.069204,624.3486165,1173.8218,565.1410036,509.8546715,1461.561419,594.2551908,1465.587371,1232.304499,726.868513,952.2993087,480.9013843,556.1799315,1219.368513,674.833045,807.8762979,1074.591696,773.4264707,710.9238758,737.5622844,567.035468,1226.212803,,
476.7906964,42.16124669,644.3609214,536.4949813,1392.855966,1038.793583,1211.786249,1986.722616,1357.199344,2018.542527,251.5060656,247.9847965,533.471928,682.3190458,1107.324489,1209.879758,666.1392736,1167.235294,778.0441179,623.2257794,903.8979243,1389.829585,1009.82699,870.2586507,1357.587371,786.8468865,591.0631494,1247.586506,482.0666093,991.3970594,1516.210208,528.1833915,961.8546715,1333.610727,1416.250001,1000.99481,1304.327855,1440.639274,757.9195508,1132.307959,1117.204153,1318.514707,841.1167822,1181.705883,813.7292394,1018.329585,861.3737029,466.7128029,518.16436,738.4913501,900.5605544,1210.614187,,
636.0474709,507.0846407,983.6082274,215.0567321,1078.248491,1771.907759,1960.703914,711.1565163,1295.129801,1583.777892,579.6801721,1247.555959,702.6510322,658.8061772,1144.768018,1104.804499,729.5830458,829.0441179,1235.926471,592.7759522,1248.088236,660.5847758,872.9195508,1509.374568,692.3053636,1141.399654,582.3486165,867.3079586,1483.631489,978.1816615,734.7050179,1231.522491,869.0631494,620.4169558,871.1565751,1213.779412,1046.663495,1074.519031,458.49827,886.8010386,1299.661765,896.6816615,965.16263,1261.728374,786.6340836,1007.993945,1014.419551,810.536333,702.331315,853.7794122,1038.569204,947.6375436,,
477.5084627,570.7370207,952.2066511,1432.513905,1221.356034,808.8220056,1984.414135,1062.640729,1718.450803,415.5545701,1296.833217,1172.218765,559.6984362,479.9454294,557.2264362,1084.397924,1034.184256,1264.33218,651.369378,563.1150522,767.32872,1026.020761,864.661765,968.3788929,684.4939451,521.165225,1344.776817,691.8944644,620.1358136,1320.728374,1559.755191,734.5173015,1002.468859,563.8486165,587.2586507,1446.945502,446.2119379,510.4247407,645.5925607,1100.610727,900.9506922,710.2093429,1090.636679,798.8711079,1288.49308,706.3001737,731.5449829,620.3546715,1102.258651,1568.443772,655.5666093,993.2335643,,
279.3624933,327.5666744,550.0921548,53.86685069,2038.037975,2046.455623,882.7327504,1143.216575,2012.701926,1980.804096,1776.976679,1018.867091,455.8102843,414.2011354,910.3610458,1303.230104,1580.016436,1412.202423,1341.829585,1342.705883,843.4489622,794.2828722,579.5830458,967.0648793,1547.778547,774.2309693,825.8468865,990.0423879,486.1384086,1039.093426,1448.898789,905.4939451,765.1833915,1181.943772,1304.797579,767.0873708,972.66263,920.0925607,1215.610727,1070.331315,673.5121115,696.7283744,973.4256057,1117.797579,1330.65571,1146.99481,1101.679067,585.8728379,1175.826125,1376.134949,1026.919551,1412.468859,,
598.1772433,247.3654318,819.1481195,999.7539812,517.8839894,2028.053084,1838.692534,700.6723671,466.8504186,562.6341923,1547.18582,927.1721422,310.6369523,987.8473399,1284.433879,681.9411772,1103.448962,651.1366786,913.1600351,1167.15744,954.1314887,800.0173015,767.6124572,1207.942042,1141.163495,853.1816615,1017.302769,1208.347752,1306.973184,1291.256921,1351.231834,1271.584776,600.33218,1157.273357,545.1141872,1308.997405,807.5406579,1174.951557,612.9688586,605.3468865,594.3771629,1111.66263,1363.48962,1464.773357,1174.229239,803.5674743,742.3788929,1298.059689,939.1548451,583.4455022,824.0908308,1496.756056,,
628.1928895,393.6809746,277.8184492,2005.325925,518.5573719,852.3823944,1177.31466,1492.584108,1223.21303,831.7125346,1147.661468,410.5840175,214.6438033,1324.21362,433.8231704,1061.060554,1432.992215,559.9723186,1426.110727,1004.204153,1222.927336,1169.423011,623.6167822,741.5839108,770.0458479,760.3044986,663.2041529,853.4887551,1236.685121,850.5147065,1177.257786,731.7543258,1624.371108,1288.685121,1199.040658,1068.711938,989.8053636,1185.042388,971.0865058,539.0916957,1290.465399,827.2500008,1334.320935,1275.322665,1197.878028,955.3269901,910.8555364,1144.179932,886.7335643,613.5449829,1556.990485,1312.688581,,
570.5315942,168.5284452,277.9267535,1617.448627,1325.743817,1221.026407,1611.851953,235.5403799,156.7255375,883.9705331,639.6306794,121.802668,530.8823155,245.1898968,1128.810146,668.5916957,575.8927344,893.7292394,931.8252601,1021.179067,795.2534608,1286.565744,890.997405,1044.378893,994.6565751,606.6392736,579.1081322,1011.593426,1404.521626,1435.352941,752.9212808,1015.733564,963.1877165,712.2136679,1306.588236,1093.893599,1001.873703,768.5709343,765.6314887,1372.971454,1277.370243,1144.063149,853.2828722,811.2318343,822.3062286,921.2837372,920.2500008,769.9878901,682.1358136,587.5596894,470.5925607,1191.537198,,
479.2992937,367.7924162,1418.293583,326.1400853,27.16129667,1066.628073,1655.440819,1184.386597,1325.250089,690.8773474,1629.726437,1068.041928,709.9879104,437.8604849,684.2008452,952.5891008,831.8728379,846.161765,1339.035468,923.8771629,929.0830458,1136.566609,953.7517308,775.8961944,758.9671287,602.6574401,975.6868515,1416.590831,1459.562284,496.0224914,677.9403122,848.6089972,679.6574401,667.3728379,1523.490485,1310.661765,842.4238758,1010.894464,1385.070069,1081.490485,1067.803634,1094.98962,771.6323537,1305.567474,710.7119379,849.7802772,500.4489622,1201.826125,626.9878901,974.3953294,995.7283744,1202.417821,,
458.7305836,134.3970246,887.6126322,1060.195799,1005.435069,1269.04665,1515.257581,1801.528954,374.7113008,1733.11128,1454.703488,391.1309172,900.6280799,356.9580838,186.3601461,1199.519896,1371.116782,717.1401386,799.4411772,1446.942907,1266.585641,514.9731836,1088.089966,669.5423879,1432.877163,735.8070936,1209.561419,1400.301039,518.8070936,1317.923011,859.5847758,916.4429072,715.1842565,443.4031143,845.9896201,772.4238758,1219.98962,1474.685121,665.7586507,1112.397059,1237.442042,1543.562284,560.3711079,1380.803634,699.0190315,785.7569208,1150.49481,516.7820072,817.7508658,789.9705886,798.6098622,1263.750866,,
528.3692191,62.04156432,1289.159066,1920.138367,1207.072035,954.9022969,1494.740281,285.8436363,884.9382427,767.9791581,338.287478,1035.49963,764.8038696,941.4139416,1018.157139,1419.588236,1042.871108,1112.993945,863.66263,928.9723186,515.1885814,737.8970594,1559.895329,1333.514707,1012.735294,530.8079586,710.9212808,547.9697236,717.2759522,1477.069204,985.9878901,605.1332187,950.4282007,1317.538063,1551.301039,585.1306237,972.1807965,759.2551908,1041.593426,759.9731836,981.0173015,1343.424741,1056.206748,978.2742222,1144.351211,536.9515572,990.8001737,634.0856408,1054.638409,1066.017301,1059.609862,1200.471454,,
614.3194911,134.592394,393.8474995,302.8485838,915.4046242,911.0329722,1041.823676,549.5611547,597.6329266,530.3764546,1425.406482,352.9218384,893.3232775,643.9795229,974.252409,826.0891008,1158.782872,511.6115922,870.0899658,1443.874568,1369.041523,1017.782007,1435.016436,794.6332187,876.1072672,1116.250001,486.9731836,1100.322665,1259.467129,1334.942042,1201.448962,981.2517308,828.1807965,736.7058829,1083.202423,1014.997405,1387.32353,1305.059689,1088.6609,1224.089966,759.5441179,654.5830458,1187.608132,1402.349481,1004.773357,1407.731834,776.2344293,786.7335643,417.33218,729.6807965,1057.397924,850.663495,,
677.028326,258.5188491,1603.1122,2226.737721,2066.07542,1302.810485,1218.220288,1219.0953,696.967476,1163.304626,1032.443978,972.3652639,183.5930458,1032.228935,169.3801149,1126.756056,1158.043253,752.7811422,847.1894464,1341.919551,805.9671287,533.8010386,1112.536333,681.3503465,555.9446372,1051.730104,438.5458479,1263.044983,1049.48962,571.5847758,940.8243951,1334.974049,1165.061419,1391.016436,460.7586507,870.6150522,1064.634949,619.0458479,527.9705886,495.2551908,1406.276817,759.33045,1142.373703,1376.607267,639.4714536,1132.805364,772.7076129,1170.445502,711.7326993,755.4679936,817.5830458,526.4264707,,
604.3851753,605.635403,1166.25561,963.1070149,1063.447173,793.7755477,1475.991488,535.0119467,1617.385888,1757.20837,1890.612784,1167.426592,829.9718617,890.944298,918.6398929,1041.471454,1375.798444,1106.944637,536.8987893,736.2811422,1519.019031,1048.610727,1278.685121,1241.900519,672.4420422,1357.898789,632.2283744,1081.563149,1400.99481,648.2560558,516.4498272,874.5389279,590.16436,1113.849481,492.0683393,1128.326125,610.8079586,1061.517301,1127.046713,1211.304499,598.6401386,1326.440312,612.0709343,688.9697236,699.2595157,565.5423879,1435.65571,1164.750001,855.4498272,1212.589966,562.7318343,1150.514707,,
279.8418767,36.16091168,354.7478848,13.06060276,97.49364055,553.999652,1294.977794,970.9110005,1331.224555,1515.219508,1002.551136,809.5190555,1091.945056,431.1191529,790.9672951,872.7266444,1181.495675,1087.041523,1336.522491,1287.756921,1023.783737,1114.403114,1280.730969,800.16263,846.9489622,1378.428201,793.0216264,1104.468859,633.6790665,699.7326993,714.2794122,1268.563149,1218.775952,587.3503465,1170.775087,1325.543253,831.7820072,561.661765,1504.225779,1314.093426,1037.329585,1143.588236,786.3079586,804.6375436,856.7820072,1070.206748,873.5138415,536.4013843,999.1167822,663.9005193,1162.065744,683.5692043,,
792.6011765,407.6790737,1210.437737,1855.20762,233.610266,1171.154151,532.5733835,1283.372071,926.8978854,421.5101028,529.1865541,857.4161948,1242.077357,1274.517011,780.3180214,1316.297579,481.0458479,529.2595157,1220.154845,679.0648793,995.1167822,531.9922151,1092.302769,1035.758651,1304.449827,1311.186851,1090.520761,578.6133222,1261.423011,959.7266444,1236.041523,1427.013842,965.4247407,607.4264707,1462.416091,1077.306229,788.7785472,878.16263,753.8711079,891.6107272,755.7352943,1119.021626,1471.634949,853.7500008,1016.680797,1404.256056,814.3961944,1160.975779,997.4169558,520.9740486,706.49827,852.9930801,,
524.594884,373.9524544,1717.848108,522.3006011,903.5496736,2004.830834,1067.217312,1269.857805,1578.3891,194.7306817,891.607322,1215.953492,791.1469212,629.7045784,1074.78326,610.0173015,1365.352941,811.1557101,1185.044983,1484.65917,894.5406579,1257.352076,1274.513842,1548.373703,913.827855,540.7119379,1233.899654,1096.135814,975.7050179,872.2508658,1522.876298,924.4463672,731.8996543,556.1332187,592.2811422,1441.803634,1023.116782,836.7517308,593.6340836,804.7750872,1292.274222,1003.682526,762.8538065,464.8797579,1283.757786,1073.805364,596.0666093,470.33218,727.9256057,607.868513,1528.320935,1166.469724,,
298.4718013,531.6835455,1223.441162,491.9887122,25.19317799,951.2933242,913.8541344,1056.627706,1912.365249,129.6712627,242.5909387,548.5926135,369.9424985,984.230222,501.0461733,802.2759522,642.4031143,455.6176472,557.0173015,969.7551908,535.0224914,1096.826125,906.1807965,938.9403122,760.7361593,844.0190315,1273.085641,949.32872,708.0198965,927.0916957,986.6842565,748.8460215,543.49827,1075.043253,999.7595157,571.9731836,1265.322665,611.5942907,1274.251731,1231.615052,888.6842565,872.99654,524.49827,1001.803634,931.8728379,1230.284602,777.9273357,1487.230104,1590.035468,1327.852076,1052.754326,829.7595157,,
564.8344511,425.6534994,1330.386783,1201.176721,818.5416909,1005.007807,1814.148822,1843.617686,943.0755229,1450.710459,1634.309483,311.4581013,387.177001,797.3301285,1056.59289,504.9230108,1236.403979,1371.926471,1494.82872,703.7569208,740.7110729,616.4247407,877.3226651,1094.82872,1077.570934,921.0648793,1133.995675,1081.686851,511.6384086,971.7076129,923.1384086,816.5423879,946.4264707,955.869378,802.4013843,1074.710208,821.9186858,1119.257786,1139.896194,800.6185121,1312.441177,1305.925606,704.6851215,1299.705018,700.9186858,1107.804499,573.5181665,795.7984437,1344.544118,1075.355536,1361.608997,1322.616782,,
198.0143949,150.6771001,901.6472369,1964.141009,461.39594,1903.699951,2062.7571,1501.538196,1085.36552,217.3960981,1443.25578,295.688409,526.495371,122.7991665,227.7094781,1341.372838,1075.282007,1328.399654,976.0155715,1182.728374,960.6115922,1259.091696,769.5648793,1387.584776,523.8019036,904.1150522,986.3529415,542.1825265,863.5380629,1190.757786,526.83045,741.7041529,990.8935994,1030.038063,1351.615052,671.4913501,622.0839108,1326.134949,641.6133222,855.7275094,504.7802772,718.7119379,1482.827855,864.4653987,951.0129765,1015.679067,901.4731836,1440.256056,620.7595157,1144.141869,1053.514707,1333.274222,,
941.3938302,284.2972071,561.2378528,630.4523664,311.2698728,1869.691264,1561.657183,656.7169725,1817.093517,1611.18293,660.7513539,748.9133574,658.1015716,412.4968238,457.8428413,536.4697236,766.3529415,1166.567474,758.4463672,1322.893599,757.1807965,1300.039793,1301.256056,869.5847758,1053.782872,663.7076129,913.8555364,1011.210208,1447.971454,665.2802772,1225.893599,940.703288,1370.467129,657.7292394,680.9455022,1264.920416,1261.235294,905.2534608,1158.352941,485.4022493,744.3961944,662.6418686,699.5856408,673.1358136,624.3494815,558.7058829,669.8451565,1372.064014,522.3088236,496.49481,532.995675,1086.999135,,
683.8271212,165.1849696,1359.873136,299.6716742,1096.810779,1249.007904,1161.877451,854.143364,818.2484083,2071.24837,1036.865131,1208.621959,483.4673885,373.6729523,813.312592,510.2595157,787.8935994,1300.870243,516.1885814,733.0380629,1167.038928,605.6081322,1510.089101,570.0648793,1100.134949,573.7318343,1432.804499,470.0674743,846.2508658,857.6314887,974.3451565,1228.684256,612.827855,641.2102079,1581.15917,540.2802772,882.82872,1455.917821,1379.713668,872.3979243,1325.877163,927.7733573,609.9506922,1023.297579,1167.377163,1251.780277,525.2560558,1107.187716,898.0397929,829.2837372,613.16263,1031.373703,,
